Statement date,Gross Amount,Category Level 1
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.00,"Advertising, Marketing & Media"
26.03.2018,500.00,"Advertising, Marketing & Media"
19.03.2018,500.15,"Advertising, Marketing & Media"
19.03.2018,501.87,Facilities
19.03.2018,503.03,"Travel, venue hire and exhibition services"
19.03.2018,503.03,"Travel, venue hire and exhibition services"
19.03.2018,506.09,"Advertising, Marketing & Media"
28.03.2018,506.32,"Advertising, Marketing & Media"
19.03.2018,508.33,"Advertising, Marketing & Media"
19.03.2018,510.11,"Travel, venue hire and exhibition services"
19.03.2018,513.00,Professional Services
26.03.2018,515.24,"Travel, venue hire and exhibition services"
19.03.2018,521.87,Facilities
26.03.2018,524.53,"Advertising, Marketing & Media"
19.03.2018,530.96,"Travel, venue hire and exhibition services"
29.03.2018,532.36,"Advertising, Marketing & Media"
28.03.2018,533.52,"Advertising, Marketing & Media"
28.03.2018,533.52,"Advertising, Marketing & Media"
19.03.2018,534.09,"Travel, venue hire and exhibition services"
19.03.2018,535.44,"Advertising, Marketing & Media"
28.03.2018,535.45,IT & Telecoms
19.03.2018,535.80,"Advertising, Marketing & Media"
26.03.2018,535.94,"Advertising, Marketing & Media"
19.03.2018,536.21,"Advertising, Marketing & Media"
26.03.2018,536.88,"Advertising, Marketing & Media"
19.03.2018,537.35,"Travel, venue hire and exhibition services"
19.03.2018,537.35,"Travel, venue hire and exhibition services"
27.03.2018,539.66,"Advertising, Marketing & Media"
19.03.2018,540.05,"Advertising, Marketing & Media"
26.03.2018,540.13,Facilities
19.03.2018,540.74,"Travel, venue hire and exhibition services"
19.03.2018,540.85,"Travel, venue hire and exhibition services"
26.03.2018,543.66,"Advertising, Marketing & Media"
19.03.2018,546.70,"Advertising, Marketing & Media"
26.03.2018,547.28,"Advertising, Marketing & Media"
29.03.2018,547.48,"Advertising, Marketing & Media"
19.03.2018,548.73,"Advertising, Marketing & Media"
19.03.2018,550.46,"Travel, venue hire and exhibition services"
19.03.2018,568.16,"Advertising, Marketing & Media"
28.03.2018,574.09,"Advertising, Marketing & Media"
26.03.2018,574.78,"Travel, venue hire and exhibition services"
19.03.2018,574.88,"Advertising, Marketing & Media"
19.03.2018,577.65,"Advertising, Marketing & Media"
26.03.2018,580.85,"Advertising, Marketing & Media"
19.03.2018,581.81,"Advertising, Marketing & Media"
19.03.2018,583.64,"Advertising, Marketing & Media"
26.03.2018,583.64,"Travel, venue hire and exhibition services"
26.03.2018,585.46,"Advertising, Marketing & Media"
19.03.2018,587.35,"Advertising, Marketing & Media"
26.03.2018,587.84,"Advertising, Marketing & Media"
26.03.2018,588.29,"Advertising, Marketing & Media"
29.03.2018,588.30,"Advertising, Marketing & Media"
19.03.2018,588.96,"Advertising, Marketing & Media"
26.03.2018,589.33,"Advertising, Marketing & Media"
27.03.2018,589.58,"Advertising, Marketing & Media"
28.03.2018,589.69,"Travel, venue hire and exhibition services"
27.03.2018,589.94,"Advertising, Marketing & Media"
19.03.2018,590.59,"Travel, venue hire and exhibition services"
26.03.2018,590.78,"Advertising, Marketing & Media"
26.03.2018,590.86,"Advertising, Marketing & Media"
19.03.2018,591.14,"Advertising, Marketing & Media"
26.03.2018,592.25,"Advertising, Marketing & Media"
26.03.2018,594.00,Professional Services
19.03.2018,596.90,"Advertising, Marketing & Media"
19.03.2018,597.56,"Travel, venue hire and exhibition services"
19.03.2018,598.71,"Advertising, Marketing & Media"
19.03.2018,599.92,"Advertising, Marketing & Media"
19.03.2018,599.93,"Advertising, Marketing & Media"
19.03.2018,600.00,"Advertising, Marketing & Media"
19.03.2018,600.00,"Advertising, Marketing & Media"
19.03.2018,600.00,"Advertising, Marketing & Media"
19.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
26.03.2018,600.00,"Advertising, Marketing & Media"
27.03.2018,600.00,"Advertising, Marketing & Media"
27.03.2018,600.00,"Advertising, Marketing & Media"
28.03.2018,600.00,"Advertising, Marketing & Media"
28.03.2018,600.00,"Advertising, Marketing & Media"
29.03.2018,600.00,"Advertising, Marketing & Media"
19.03.2018,608.68,"Travel, venue hire and exhibition services"
27.03.2018,609.46,"Travel, venue hire and exhibition services"
26.03.2018,614.25,"Advertising, Marketing & Media"
26.03.2018,615.06,"Travel, venue hire and exhibition services"
19.03.2018,619.58,Professional Services
19.03.2018,621.11,"Travel, venue hire and exhibition services"
26.03.2018,624.18,"Travel, venue hire and exhibition services"
19.03.2018,634.12,"Travel, venue hire and exhibition services"
19.03.2018,657.86,Professional Services
28.03.2018,661.37,"Advertising, Marketing & Media"
19.03.2018,662.26,"Travel, venue hire and exhibition services"
19.03.2018,663.15,IT & Telecoms
19.03.2018,665.75,"Travel, venue hire and exhibition services"
29.03.2018,666.84,"Travel, venue hire and exhibition services"
26.03.2018,672.17,"Travel, venue hire and exhibition services"
19.03.2018,678.33,Facilities
19.03.2018,688.91,Facilities
19.03.2018,689.02,"Travel, venue hire and exhibition services"
26.03.2018,691.09,"Advertising, Marketing & Media"
19.03.2018,694.64,"Advertising, Marketing & Media"
19.03.2018,695.26,"Travel, venue hire and exhibition services"
19.03.2018,697.53,"Advertising, Marketing & Media"
29.03.2018,697.68,"Advertising, Marketing & Media"
26.03.2018,699.75,"Advertising, Marketing & Media"
19.03.2018,710.18,"Advertising, Marketing & Media"
19.03.2018,712.28,"Advertising, Marketing & Media"
19.03.2018,714.00,"Travel, venue hire and exhibition services"
19.03.2018,715.98,"Travel, venue hire and exhibition services"
19.03.2018,716.42,"Advertising, Marketing & Media"
26.03.2018,718.48,"Travel, venue hire and exhibition services"
19.03.2018,719.38,"Advertising, Marketing & Media"
30.03.2018,724.72,"Travel, venue hire and exhibition services"
26.03.2018,729.26,"Travel, venue hire and exhibition services"
19.03.2018,729.97,"Travel, venue hire and exhibition services"
26.03.2018,736.97,"Travel, venue hire and exhibition services"
19.03.2018,742.54,"Travel, venue hire and exhibition services"
26.03.2018,747.00,Facilities
19.03.2018,750.00,Professional Services
19.03.2018,750.00,Professional Services
19.03.2018,750.00,Professional Services
19.03.2018,750.00,Professional Services
19.03.2018,750.00,Professional Services
26.03.2018,750.38,"Travel, venue hire and exhibition services"
26.03.2018,756.41,"Travel, venue hire and exhibition services"
30.03.2018,759.00,"Travel, venue hire and exhibition services"
19.03.2018,762.28,"Travel, venue hire and exhibition services"
19.03.2018,768.42,"Travel, venue hire and exhibition services"
19.03.2018,777.82,Professional Services
26.03.2018,782.99,Facilities
27.03.2018,796.88,"Travel, venue hire and exhibition services"
27.03.2018,797.60,"Travel, venue hire and exhibition services"
29.03.2018,800.99,"Advertising, Marketing & Media"
19.03.2018,822.95,"Travel, venue hire and exhibition services"
19.03.2018,826.29,"Travel, venue hire and exhibition services"
19.03.2018,834.97,"Travel, venue hire and exhibition services"
19.03.2018,840.32,"Travel, venue hire and exhibition services"
19.03.2018,850.00,"Travel, venue hire and exhibition services"
19.03.2018,858.03,"Travel, venue hire and exhibition services"
19.03.2018,859.93,"Travel, venue hire and exhibition services"
19.03.2018,862.92,"Travel, venue hire and exhibition services"
27.03.2018,876.58,"Travel, venue hire and exhibition services"
19.03.2018,877.48,"Advertising, Marketing & Media"
19.03.2018,884.12,"Travel, venue hire and exhibition services"
19.03.2018,896.67,"Travel, venue hire and exhibition services"
19.03.2018,906.86,"Travel, venue hire and exhibition services"
19.03.2018,919.00,"Travel, venue hire and exhibition services"
26.03.2018,943.09,Professional Services
28.03.2018,950.92,"Advertising, Marketing & Media"
26.03.2018,954.27,"Advertising, Marketing & Media"
19.03.2018,956.20,Facilities
19.03.2018,958.27,"Travel, venue hire and exhibition services"
26.03.2018,971.55,Facilities
19.03.2018,990.62,"Travel, venue hire and exhibition services"
26.03.2018,"1,000.00","Advertising, Marketing & Media"
28.03.2018,"1,002.66","Travel, venue hire and exhibition services"
19.03.2018,"1,027.68","Travel, venue hire and exhibition services"
19.03.2018,"1,054.64","Travel, venue hire and exhibition services"
26.03.2018,"1,063.99","Travel, venue hire and exhibition services"
26.03.2018,"1,063.99","Travel, venue hire and exhibition services"
26.03.2018,"1,100.37","Travel, venue hire and exhibition services+C17"
26.03.2018,"1,100.37","Travel, venue hire and exhibition services"
26.03.2018,"1,123.11","Travel, venue hire and exhibition services"
19.03.2018,"1,137.00",Facilities
19.03.2018,"1,137.00","Advertising, Marketing & Media"
19.03.2018,"1,149.00",Facilities
