Statement date,Gross Amount,Category Level 1
12.03.2019,700.00,"Advertising, Marketing & Media"
12.03.2019,700.00,"Advertising, Marketing & Media"
12.03.2019,700.00,"Advertising, Marketing & Media"
12.03.2019,700.00,"Advertising, Marketing & Media"
12.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
13.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
05.03.2019,700.00,"Advertising, Marketing & Media"
26.03.2019,704.58,Professional Services
26.03.2019,706.76,"Advertising, Marketing & Media"
13.03.2019,707.37,"Advertising, Marketing & Media"
26.03.2019,712.65,"Advertising, Marketing & Media"
12.03.2019,714.97,Facilities
19.03.2019,721.07,IT & Telecoms
13.03.2019,724.50,"Travel, venue hire and exhibition services"
05.03.2019,732.55,"Travel, venue hire and exhibition services"
05.03.2019,736.85,"Travel, venue hire and exhibition services"
20.03.2019,747.06,Professional Services
12.03.2019,755.33,"Travel, venue hire and exhibition services"
27.03.2019,756.20,"Advertising, Marketing & Media"
19.03.2019,765.92,Facilities
12.03.2019,767.07,"Advertising, Marketing & Media"
13.03.2019,768.06,"Travel, venue hire and exhibition services"
19.03.2019,769.84,Facilities
20.03.2019,773.20,IT & Telecoms
19.03.2019,773.26,Facilities
12.03.2019,789.90,"Travel, venue hire and exhibition services"
12.03.2019,800.00,"Advertising, Marketing & Media"
26.03.2019,805.73,"Travel, venue hire and exhibition services"
19.03.2019,814.69,"Travel, venue hire and exhibition services"
13.03.2019,816.72,"Travel, venue hire and exhibition services"
12.03.2019,820.97,"Advertising, Marketing & Media"
05.03.2019,828.70,Facilities
12.03.2019,832.63,"Travel, venue hire and exhibition services"
05.03.2019,838.52,"Travel, venue hire and exhibition services"
12.03.2019,845.85,"Travel, venue hire and exhibition services"
05.03.2019,848.20,"Travel, venue hire and exhibition services"
13.03.2019,870.73,"Advertising, Marketing & Media"
12.03.2019,882.35,"Travel, venue hire and exhibition services"
28.03.2019,883.55,Facilities
26.03.2019,890.53,"Travel, venue hire and exhibition services"
27.03.2019,892.91,"Travel, venue hire and exhibition services"
05.03.2019,893.98,"Travel, venue hire and exhibition services"
19.03.2019,896.20,"Travel, venue hire and exhibition services"
05.03.2019,900.00,"Travel, venue hire and exhibition services"
26.03.2019,912.70,"Travel, venue hire and exhibition services"
29.03.2019,916.76,Professional Services
28.03.2019,918.00,Professional Services
26.03.2019,928.50,"Travel, venue hire and exhibition services"
05.03.2019,932.32,Facilities
26.03.2019,950.00,Professional Services
12.03.2019,953.58,Facilities
13.03.2019,966.53,"Travel, venue hire and exhibition services"
19.03.2019,968.91,"Travel, venue hire and exhibition services"
19.03.2019,983.59,"Travel, venue hire and exhibition services"
12.03.2019,996.41,"Travel, venue hire and exhibition services"
12.03.2019,996.41,"Travel, venue hire and exhibition services"
26.03.2019,"1,000.00","Advertising, Marketing & Media"
26.03.2019,"1,000.00","Advertising, Marketing & Media"
19.03.2019,"1,000.00","Advertising, Marketing & Media"
12.03.2019,"1,000.00","Advertising, Marketing & Media"
12.03.2019,"1,000.00","Advertising, Marketing & Media"
12.03.2019,"1,000.00","Advertising, Marketing & Media"
12.03.2019,"1,000.00","Advertising, Marketing & Media"
20.03.2019,"1,012.57","Travel, venue hire and exhibition services"
20.03.2019,"1,015.00",Facilities
26.03.2019,"1,020.85","Travel, venue hire and exhibition services"
26.03.2019,"1,037.01","Travel, venue hire and exhibition services"
13.03.2019,"1,046.36","Travel, venue hire and exhibition services"
13.03.2019,"1,057.11","Travel, venue hire and exhibition services"
26.03.2019,"1,057.69","Travel, venue hire and exhibition services"
26.03.2019,"1,060.47",IT & Telecoms
05.03.2019,"1,082.37","Travel, venue hire and exhibition services"
27.03.2019,"1,085.24","Advertising, Marketing & Media"
13.03.2019,"1,089.65","Advertising, Marketing & Media"
12.03.2019,"1,127.57",Facilities
12.03.2019,"1,136.00","Travel, venue hire and exhibition services"
12.03.2019,"1,139.54","Travel, venue hire and exhibition services"
05.03.2019,"1,148.40",Facilities
05.03.2019,"1,153.11","Travel, venue hire and exhibition services"
05.03.2019,"1,160.00",Professional Services
26.03.2019,"1,200.00","Advertising, Marketing & Media"
27.03.2019,"1,200.00","Advertising, Marketing & Media"
19.03.2019,"1,200.00","Advertising, Marketing & Media"
20.03.2019,"1,200.00","Advertising, Marketing & Media"
19.03.2019,"1,200.00","Advertising, Marketing & Media"
26.03.2019,"1,200.00","Advertising, Marketing & Media"
12.03.2019,"1,200.00","Advertising, Marketing & Media"
12.03.2019,"1,200.00","Advertising, Marketing & Media"
05.03.2019,"1,200.00","Advertising, Marketing & Media"
20.03.2019,"1,203.70","Travel, venue hire and exhibition services"
26.03.2019,"1,214.92","Advertising, Marketing & Media"
12.03.2019,"1,217.33","Travel, venue hire and exhibition services"
29.03.2019,"1,220.73",Professional Services
29.03.2019,"1,220.73",Professional Services
29.03.2019,"1,220.73",Professional Services
29.03.2019,"1,220.73",Professional Services
29.03.2019,"1,220.73",Professional Services
05.03.2019,"1,235.68",IT & Telecoms
29.03.2019,"1,244.92",Professional Services
26.03.2019,"1,260.00","Travel, venue hire and exhibition services"
26.03.2019,"1,288.52","Travel, venue hire and exhibition services"
26.03.2019,"1,288.52","Travel, venue hire and exhibition services"
29.03.2019,"1,297.76",Facilities
12.03.2019,"1,303.90",Facilities
12.03.2019,"1,303.90",Facilities
05.03.2019,"1,316.31","Travel, venue hire and exhibition services"
05.03.2019,"1,336.51","Travel, venue hire and exhibition services"
12.03.2019,"1,372.43","Travel, venue hire and exhibition services"
05.03.2019,"1,391.07",IT & Telecoms
12.03.2019,"1,397.12","Travel, venue hire and exhibition services"
20.03.2019,"1,413.58",IT & Telecoms
26.03.2019,"1,497.50",Facilities
26.03.2019,"1,500.00","Advertising, Marketing & Media"
29.03.2019,"1,522.01",IT & Telecoms
13.03.2019,"1,528.98","Travel, venue hire and exhibition services"
26.03.2019,"1,532.56",Professional Services
20.03.2019,"1,592.41","Travel, venue hire and exhibition services"
20.03.2019,"1,597.15","Travel, venue hire and exhibition services"
19.03.2019,"1,686.09",IT & Telecoms
27.03.2019,"1,703.78","Travel, venue hire and exhibition services"
05.03.2019,"1,721.13","Travel, venue hire and exhibition services"
19.03.2019,"1,750.24","Travel, venue hire and exhibition services"
29.03.2019,"1,833.53",Professional Services
20.03.2019,"1,879.68","Travel, venue hire and exhibition services"
27.03.2019,"1,900.00",Professional Services
28.03.2019,"1,974.87",IT & Telecoms
13.03.2019,"1,982.95",Facilities
12.03.2019,"1,997.65",Facilities
26.03.2019,"2,000.00","Advertising, Marketing & Media"
05.03.2019,"2,156.68",Facilities
13.03.2019,"2,229.34",IT & Telecoms
28.03.2019,"2,236.86",Facilities
12.03.2019,"2,271.31","Travel, venue hire and exhibition services"
05.03.2019,"2,473.32",Professional Services
20.03.2019,"2,878.52",Professional Services
26.03.2019,"2,884.23",Facilities
05.03.2019,"2,962.67","Travel, venue hire and exhibition services"
19.03.2019,"3,006.87",Facilities
20.03.2019,"3,019.00",Facilities
26.03.2019,"3,099.21","Advertising, Marketing & Media"
19.03.2019,"3,849.93","Travel, venue hire and exhibition services"
27.03.2019,"3,938.05","Travel, venue hire and exhibition services"
12.03.2019,"4,321.93","Advertising, Marketing & Media"
